1,Gamer00049,41.43857703062929,3.3278097061694987
2,Gamer00026,36.56281779558829,3.311903145737959
3,Gamer00103,34.89421196585604,3.0769605207810558
4,Gamer00121,33.948714130687804,2.9104774774249065
5,Gamer00182,38.20636831446899,4.462951365250323
6,Gamer00011,37.93636308346413,4.4204037549682695
7,Gamer00091,37.56417095708471,4.299160083583606
8,Gamer00151,35.91471483262726,4.098976190474071
9,Gamer00047,32.434028079745,3.223950812283656
10,Gamer00171,36.83989599218472,4.727384394464923
11,Gamer00022,32.810934503724866,3.4234281271327642
12,Gamer00079,31.441756987610958,3.08530843563005
13,Gamer00129,31.80806151622206,3.3217850249079834
14,Gamer00071,33.81180728408622,4.132555589011475
15,Gamer00089,35.45909370928283,5.245909680934874
16,Gamer00116,29.305402473615832,3.5059558084266844
17,Gamer00072,29.67329219544406,3.794846199875596
18,Gamer00086,34.094733313697034,5.540573246409009
19,Gamer00008,31.498384942627126,4.725343210255894
20,Gamer00245,34.40256184034706,5.708610113710656
21,Gamer00025,31.084614432817638,4.690374202356609
22,Gamer00233,30.967300637336123,4.6955019894119685
23,Gamer00215,33.015878455774896,5.426918688959458
24,Gamer00062,28.479645036121976,3.9729349865751455
25,Gamer00120,30.9502126272118,4.7991137443695955
26,Gamer00178,29.454993259815478,4.309028326488157
27,Gamer00176,33.5825352484425,5.710352176590708
28,Gamer00042,29.159617388903715,4.291744077457282
29,Gamer00227,33.19463698868944,5.69418541068514
30,Gamer00232,32.01880183896067,5.542440606669733
31,Gamer00213,33.56167658309877,6.088147590158947
32,Gamer00059,32.6552252127334,5.818111423044077
33,Gamer00001,33.129617879360914,5.984423342924379
34,Gamer00160,27.756114058176113,4.2968050273544405
35,Gamer00180,29.569422135401624,4.946595012752645
36,Gamer00053,32.4456023352608,5.9496660435094375
37,Gamer00234,32.04597371905934,5.8484485881858115
38,Gamer00209,30.105686481189466,5.262548732300077
39,Gamer00068,26.233395884694012,4.005368192752214
40,Gamer00064,32.03255694494162,5.95007742700741
41,Gamer00155,29.45299375742539,5.13753066054477
42,Gamer00095,25.20553824138359,3.7691096097512715
43,Gamer00127,26.00072476451741,4.069694024449154
44,Gamer00105,28.166223932725487,4.824037968520136
45,Gamer00070,27.560051791278227,4.6462435096923445
46,Gamer00077,25.35803952512284,3.9866103843552168
47,Gamer00149,26.956208123757584,4.625188269878047
48,Gamer00204,31.96289263454254,6.367516587627582
49,Gamer00009,28.247629698115865,5.1382297351952735
50,Gamer00032,31.52992487453913,6.239982871526439
51,Gamer00014,27.146930020575503,4.843137994398992
52,Gamer00228,25.628130010157516,4.366936760199442
53,Gamer00019,23.944819724226733,3.840610360163611
54,Gamer00044,26.738744071668073,4.818135551137884
55,Gamer00100,26.04593845290012,4.710313990739808
56,Gamer00189,27.86854299433595,5.362067409936435
57,Gamer00166,26.67946842361919,5.110822728893545
58,Gamer00000,25.18562920394548,4.647596309995207
59,Gamer00133,30.732286592457758,6.600096732321453
60,Gamer00002,20.734560801488072,3.280982845961296
61,Gamer00045,23.24637206950084,4.1529002160517114
62,Gamer00074,27.240894958926795,5.519194635315389
63,Gamer00109,24.35407711872145,4.5618067552060175
64,Gamer00128,24.644634391766136,4.669104959604873
65,Gamer00024,25.21379769690605,4.920774591648981
66,Gamer00119,27.006596890720015,5.557303895715924
67,Gamer00184,25.3860460266202,5.064149767900204
68,Gamer00239,24.40340600546989,4.905600115749093
69,Gamer00222,23.067041616002058,4.487276105758707
70,Gamer00175,27.331479422908906,5.911575955580707
71,Gamer00169,23.235887246636736,4.594615233618825
72,Gamer00094,21.743262240388233,4.153271386043524
73,Gamer00036,26.432106962001317,5.739863410210589
74,Gamer00134,25.214770885832607,5.354584249530516
75,Gamer00075,26.455216162723204,5.769033961237918
76,Gamer00235,29.32675209718394,6.9107267869160145
77,Gamer00092,29.68320172644978,7.041315699534711
78,Gamer00255,25.842117177072517,5.773917698537306
79,Gamer00130,29.323000361889303,6.94324617258773
80,Gamer00101,29.243796465336626,6.9186174409695615
81,Gamer00051,29.240215345771354,6.926776343667546
82,Gamer00197,29.313143619340646,6.971321451757698
83,Gamer00003,29.616418873173785,7.081333827987101
84,Gamer00241,29.530769492090553,7.080790227105933
85,Gamer00096,29.31217499613174,7.009211945021324
